Airline,Airline ID,Source airport,Destination airport,Latitude_source,Longitude_source,Latitude_destination,Longitude_destination
AZ,596,LCY,FCO,51.505299,0.0552779999999999,41.8002778,12.2388889
AZ,596,LCY,LIN,51.505299,0.0552779999999999,45.445099,9.27674
AZ,596,LGW,CTA,51.148102,-0.190278,37.466801,15.0664
AZ,596,LGW,PMO,51.148102,-0.190278,38.175999,13.091
AZ,596,LHR,FCO,51.4706,-0.461941,41.8002778,12.2388889
AZ,596,LHR,LIN,51.4706,-0.461941,45.445099,9.27674
AZ,596,LIN,AHO,45.445099,9.27674,40.632099,8.29077
AZ,596,LIN,AMS,45.445099,9.27674,52.308601,4.76389
AZ,596,LIN,BCN,45.445099,9.27674,41.2971,2.07846
AZ,596,LIN,BDS,45.445099,9.27674,40.6576,17.947001
AZ,596,LIN,BRI,45.445099,9.27674,41.138901,16.760599
AZ,596,LIN,BRU,45.445099,9.27674,50.9014015198,4.48443984985
AZ,596,LIN,CAG,45.445099,9.27674,39.251499,9.05428
AZ,596,LIN,CDG,45.445099,9.27674,49.012798,2.55
AZ,596,LIN,CIY,45.445099,9.27674,36.994601,14.607182
AZ,596,LIN,CTA,45.445099,9.27674,37.466801,15.0664
AZ,596,LIN,FCO,45.445099,9.27674,41.8002778,12.2388889
AZ,596,LIN,FRA,45.445099,9.27674,50.033333,8.570556
AZ,596,LIN,LCY,45.445099,9.27674,51.505299,0.0552779999999999
AZ,596,LIN,LHR,45.445099,9.27674,51.4706,-0.461941
AZ,596,LIN,NAP,45.445099,9.27674,40.886002000000005,14.2908
AZ,596,LIN,ORY,45.445099,9.27674,48.7233333,2.3794444
AZ,596,LIN,OTP,45.445099,9.27674,44.5711111,26.085
AZ,596,LIN,PMO,45.445099,9.27674,38.175999,13.091
AZ,596,LIN,PRG,45.445099,9.27674,50.1008,14.26
AZ,596,LIN,PSR,45.445099,9.27674,42.431702,14.1811
AZ,596,LIN,REG,45.445099,9.27674,38.071201,15.6516
AZ,596,LIN,SUF,45.445099,9.27674,38.905399,16.2423
AZ,596,LIN,TRS,45.445099,9.27674,45.827499,13.4722
AZ,596,LIN,VIE,45.445099,9.27674,48.110298156738,16.569700241089002
AZ,596,LIN,WAW,45.445099,9.27674,52.1656990051,20.9671001434
AZ,596,LIS,BLQ,38.7813,-9.13592,44.5354,11.2887
AZ,596,LIS,CDG,38.7813,-9.13592,49.012798,2.55
AZ,596,LIS,FCO,38.7813,-9.13592,41.8002778,12.2388889
AZ,596,LIS,MXP,38.7813,-9.13592,45.6306,8.728110000000001
AZ,596,LIS,VCE,38.7813,-9.13592,45.505299,12.3519
AZ,596,LUX,FCO,49.6233333,6.204444400000001,41.8002778,12.2388889
AZ,596,LUX,MXP,49.6233333,6.204444400000001,45.6306,8.728110000000001
AZ,596,LYS,AJA,45.725556,5.081111,41.92359924316406,8.8029203414917
AZ,596,LYS,CTA,45.725556,5.081111,37.466801,15.0664
AZ,596,LYS,FCO,45.725556,5.081111,41.8002778,12.2388889
AZ,596,LYS,MXP,45.725556,5.081111,45.6306,8.728110000000001
AZ,596,LYS,TLS,45.725556,5.081111,43.629101,1.36382
AZ,596,MAD,FCO,40.471926,-3.56264,41.8002778,12.2388889
AZ,596,MAD,IBZ,40.471926,-3.56264,38.8728981018,1.3731199502899998
AZ,596,MAD,LCG,40.471926,-3.56264,43.302101,-8.37726
AZ,596,MAD,PMI,40.471926,-3.56264,39.551700592,2.73881006241
AZ,596,MAD,VGO,40.471926,-3.56264,42.2318000793457,-8.62677001953125
AZ,596,MAN,CDG,53.35369873046875,-2.2749500274658203,49.012798,2.55
AZ,596,MLA,FCO,35.857498,14.4775,41.8002778,12.2388889
AZ,596,MME,AMS,54.50920104980469,-1.4294099807739258,52.308601,4.76389
AZ,596,MPL,CDG,43.57619857788086,3.96301007270813,49.012798,2.55
AZ,596,MPL,FCO,43.57619857788086,3.96301007270813,41.8002778,12.2388889
AZ,596,MRS,AJA,43.439271922,5.22142410278,41.92359924316406,8.8029203414917
AZ,596,MRS,BIA,43.439271922,5.22142410278,42.55270004272461,9.48373031616211
AZ,596,MRS,CDG,43.439271922,5.22142410278,49.012798,2.55
AZ,596,MRS,CLY,43.439271922,5.22142410278,42.52444439999999,8.793055599999999
AZ,596,MRS,FCO,43.439271922,5.22142410278,41.8002778,12.2388889
AZ,596,MRS,FSC,43.439271922,5.22142410278,41.5005989074707,9.097780227661133
AZ,596,MRS,MXP,43.439271922,5.22142410278,45.6306,8.728110000000001
AZ,596,MRS,VCE,43.439271922,5.22142410278,45.505299,12.3519
AZ,596,MUC,FCO,48.353802,11.7861,41.8002778,12.2388889
AZ,596,MXP,BEG,45.6306,8.728110000000001,44.8184013367,20.3090991974
AZ,596,MXP,CTA,45.6306,8.728110000000001,37.466801,15.0664
AZ,596,MXP,FCO,45.6306,8.728110000000001,41.8002778,12.2388889
AZ,596,MXP,LIS,45.6306,8.728110000000001,38.7813,-9.13592
AZ,596,MXP,LUX,45.6306,8.728110000000001,49.6233333,6.204444400000001
AZ,596,MXP,LYS,45.6306,8.728110000000001,45.725556,5.081111
AZ,596,MXP,MRS,45.6306,8.728110000000001,43.439271922,5.22142410278
AZ,596,MXP,NTE,45.6306,8.728110000000001,47.15319824220001,-1.61073005199
AZ,596,MXP,OPO,45.6306,8.728110000000001,41.2481002808,-8.68138980865
AZ,596,MXP,RIX,45.6306,8.728110000000001,56.92359924316406,23.971099853515625
AZ,596,MXP,SOF,45.6306,8.728110000000001,42.69669342041016,23.411436080932617
AZ,596,MXP,TIA,45.6306,8.728110000000001,41.4146995544,19.7206001282
AZ,596,NAP,CDG,40.886002000000005,14.2908,49.012798,2.55
AZ,596,NAP,CTA,40.886002000000005,14.2908,37.466801,15.0664
AZ,596,NAP,FCO,40.886002000000005,14.2908,41.8002778,12.2388889
AZ,596,NAP,LIN,40.886002000000005,14.2908,45.445099,9.27674
AZ,596,NAP,PMO,40.886002000000005,14.2908,38.175999,13.091
AZ,596,NAP,TRN,40.886002000000005,14.2908,45.200802,7.64963
AZ,596,NAP,TRS,40.886002000000005,14.2908,45.827499,13.4722
AZ,596,NCE,AJA,43.658401489300005,7.215869903560001,41.92359924316406,8.8029203414917
AZ,596,NCE,BIA,43.658401489300005,7.215869903560001,42.55270004272461,9.48373031616211
AZ,596,NCE,CLY,43.658401489300005,7.215869903560001,42.52444439999999,8.793055599999999
AZ,596,NCE,FCO,43.658401489300005,7.215869903560001,41.8002778,12.2388889
AZ,596,NCE,FSC,43.658401489300005,7.215869903560001,41.5005989074707,9.097780227661133
AZ,596,NCE,VCE,43.658401489300005,7.215869903560001,45.505299,12.3519
AZ,596,NCL,CDG,55.037498474121094,-1.6916699409484863,49.012798,2.55
AZ,596,NTE,CDG,47.15319824220001,-1.61073005199,49.012798,2.55
AZ,596,NTE,MXP,47.15319824220001,-1.61073005199,45.6306,8.728110000000001
AZ,596,NUE,CDG,49.498699,11.078056,49.012798,2.55
AZ,596,NWI,AMS,52.675800323500006,1.28278005123,52.308601,4.76389
AZ,596,OLB,RIX,40.898701,9.51763,56.92359924316406,23.971099853515625
AZ,596,OMR,OTP,47.02529907226562,21.90250015258789,44.5711111,26.085
AZ,596,OPO,FCO,41.2481002808,-8.68138980865,41.8002778,12.2388889
AZ,596,OPO,MXP,41.2481002808,-8.68138980865,45.6306,8.728110000000001
AZ,596,ORY,LIN,48.7233333,2.3794444,45.445099,9.27674
AZ,596,OSL,CDG,60.121,11.0502,49.012798,2.55
AZ,596,OTP,BAY,44.5711111,26.085,47.65840148925781,23.46999931335449
AZ,596,OTP,CLJ,44.5711111,26.085,46.78519821166992,23.686199188232425
AZ,596,OTP,FCO,44.5711111,26.085,41.8002778,12.2388889
AZ,596,OTP,IAS,44.5711111,26.085,47.17850112915039,27.6205997467041
AZ,596,OTP,KIV,44.5711111,26.085,46.92770004272461,28.93099975585937
AZ,596,OTP,LIN,44.5711111,26.085,45.445099,9.27674
AZ,596,OTP,OMR,44.5711111,26.085,47.02529907226562,21.90250015258789
AZ,596,OTP,SUJ,44.5711111,26.085,47.70330047607422,22.88570022583008
AZ,596,OTP,TSR,44.5711111,26.085,45.80989837646485,21.337900161743164
AZ,596,PMI,BCN,39.551700592,2.73881006241,41.2971,2.07846
AZ,596,PMI,MAD,39.551700592,2.73881006241,40.471926,-3.56264
AZ,596,PMI,VLC,39.551700592,2.73881006241,39.4893,-0.481625
AZ,596,PMO,AMS,38.175999,13.091,52.308601,4.76389
AZ,596,PMO,CDG,38.175999,13.091,49.012798,2.55
AZ,596,PMO,FCO,38.175999,13.091,41.8002778,12.2388889
AZ,596,PMO,LGW,38.175999,13.091,51.148102,-0.190278
AZ,596,PMO,LIN,38.175999,13.091,45.445099,9.27674
AZ,596,PMO,NAP,38.175999,13.091,40.886002000000005,14.2908
AZ,596,PMO,TRN,38.175999,13.091,45.200802,7.64963
AZ,596,PMO,TXL,38.175999,13.091,52.5597,13.2877
AZ,596,PMO,VCE,38.175999,13.091,45.505299,12.3519
AZ,596,PMO,VRN,38.175999,13.091,45.395699,10.8885
AZ,596,PRG,CDG,50.1008,14.26,49.012798,2.55
AZ,596,PRG,FCO,50.1008,14.26,41.8002778,12.2388889
AZ,596,PRG,LIN,50.1008,14.26,45.445099,9.27674
AZ,596,PRG,PSA,50.1008,14.26,43.683899,10.3927
AZ,596,PRG,VCE,50.1008,14.26,45.505299,12.3519
AZ,596,PSA,CTA,43.683899,10.3927,37.466801,15.0664
AZ,596,PSA,FCO,43.683899,10.3927,41.8002778,12.2388889
AZ,596,PSA,PRG,43.683899,10.3927,50.1008,14.26
AZ,596,PSA,TIA,43.683899,10.3927,41.4146995544,19.7206001282
AZ,596,PSA,TXL,43.683899,10.3927,52.5597,13.2877
AZ,596,PSR,LIN,42.431702,14.1811,45.445099,9.27674
AZ,596,PUF,CDG,43.38000106811523,-0.4186109900474548,49.012798,2.55
AZ,596,REG,FCO,38.071201,15.6516,41.8002778,12.2388889
AZ,596,REG,LIN,38.071201,15.6516,45.445099,9.27674
AZ,596,REG,TRN,38.071201,15.6516,45.200802,7.64963
AZ,596,RIX,FCO,56.92359924316406,23.971099853515625,41.8002778,12.2388889
AZ,596,RIX,MXP,56.92359924316406,23.971099853515625,45.6306,8.728110000000001
AZ,596,RIX,OLB,56.92359924316406,23.971099853515625,40.898701,9.51763
AZ,596,RIX,VCE,56.92359924316406,23.971099853515625,45.505299,12.3519
AZ,596,RNS,CDG,48.0694999695,-1.73478996754,49.012798,2.55
AZ,596,SKG,FCO,40.51969909667969,22.97089958190918,41.8002778,12.2388889
AZ,596,SKP,FCO,41.961601,21.621401,41.8002778,12.2388889
AZ,596,SOF,FCO,42.69669342041016,23.411436080932617,41.8002778,12.2388889
AZ,596,SOF,MXP,42.69669342041016,23.411436080932617,45.6306,8.728110000000001
AZ,596,STR,CDG,48.6898994446,9.22196006775,49.012798,2.55
AZ,596,STR,CTA,48.6898994446,9.22196006775,37.466801,15.0664
AZ,596,SUF,FCO,38.905399,16.2423,41.8002778,12.2388889
AZ,596,SUF,LIN,38.905399,16.2423,45.445099,9.27674
AZ,596,SUF,TRN,38.905399,16.2423,45.200802,7.64963
AZ,596,SUF,VCE,38.905399,16.2423,45.505299,12.3519
AZ,596,SUJ,OTP,47.70330047607422,22.88570022583008,44.5711111,26.085
AZ,596,SVG,AMS,58.876701354,5.637780189500001,52.308601,4.76389
AZ,596,SVG,CDG,58.876701354,5.637780189500001,49.012798,2.55
AZ,596,SXB,FCO,48.53829956054688,7.628230094909668,41.8002778,12.2388889
AZ,596,TGD,FCO,42.359402,19.2519,41.8002778,12.2388889
AZ,596,TGM,OTP,46.46770095825195,24.41250038146973,44.5711111,26.085
AZ,596,TIA,BLQ,41.4146995544,19.7206001282,44.5354,11.2887
AZ,596,TIA,BRI,41.4146995544,19.7206001282,41.138901,16.760599
AZ,596,TIA,FCO,41.4146995544,19.7206001282,41.8002778,12.2388889
AZ,596,TIA,GOA,41.4146995544,19.7206001282,44.4133,8.8375
AZ,596,TIA,MXP,41.4146995544,19.7206001282,45.6306,8.728110000000001
AZ,596,TIA,PSA,41.4146995544,19.7206001282,43.683899,10.3927
AZ,596,TIA,TRN,41.4146995544,19.7206001282,45.200802,7.64963
AZ,596,TIA,VCE,41.4146995544,19.7206001282,45.505299,12.3519
AZ,596,TIA,VRN,41.4146995544,19.7206001282,45.395699,10.8885
AZ,596,TLS,CDG,43.629101,1.36382,49.012798,2.55
AZ,596,TLS,FCO,43.629101,1.36382,41.8002778,12.2388889
AZ,596,TLS,LYS,43.629101,1.36382,45.725556,5.081111
AZ,596,TLS,VCE,43.629101,1.36382,45.505299,12.3519
AZ,596,TRD,AMS,63.45780179999999,10.9239998,52.308601,4.76389
AZ,596,TRF,AMS,59.1866989136,10.258600235,52.308601,4.76389
AZ,596,TRN,AHO,45.200802,7.64963,40.632099,8.29077
AZ,596,TRN,BRI,45.200802,7.64963,41.138901,16.760599
AZ,596,TRN,CDG,45.200802,7.64963,49.012798,2.55
AZ,596,TRN,CTA,45.200802,7.64963,37.466801,15.0664
AZ,596,TRN,FCO,45.200802,7.64963,41.8002778,12.2388889
AZ,596,TRN,IAS,45.200802,7.64963,47.17850112915039,27.6205997467041
AZ,596,TRN,NAP,45.200802,7.64963,40.886002000000005,14.2908
AZ,596,TRN,PMO,45.200802,7.64963,38.175999,13.091
AZ,596,TRN,REG,45.200802,7.64963,38.071201,15.6516
AZ,596,TRN,SUF,45.200802,7.64963,38.905399,16.2423
AZ,596,TRN,TIA,45.200802,7.64963,41.4146995544,19.7206001282
AZ,596,TRS,FCO,45.827499,13.4722,41.8002778,12.2388889
AZ,596,TRS,LIN,45.827499,13.4722,45.445099,9.27674
AZ,596,TRS,NAP,45.827499,13.4722,40.886002000000005,14.2908
AZ,596,TSR,OTP,45.80989837646485,21.337900161743164,44.5711111,26.085
AZ,596,TXL,AMS,52.5597,13.2877,52.308601,4.76389
AZ,596,TXL,CDG,52.5597,13.2877,49.012798,2.55
AZ,596,TXL,CTA,52.5597,13.2877,37.466801,15.0664
AZ,596,TXL,PMO,52.5597,13.2877,38.175999,13.091
AZ,596,TXL,PSA,52.5597,13.2877,43.683899,10.3927
AZ,596,VCE,AMS,45.505299,12.3519,52.308601,4.76389
AZ,596,VCE,ATH,45.505299,12.3519,37.9364013672,23.944499969499997
AZ,596,VCE,CDG,45.505299,12.3519,49.012798,2.55
AZ,596,VCE,CPH,45.505299,12.3519,55.617900848389,12.656000137329
AZ,596,VCE,CTA,45.505299,12.3519,37.466801,15.0664
AZ,596,VCE,FCO,45.505299,12.3519,41.8002778,12.2388889
AZ,596,VCE,LIS,45.505299,12.3519,38.7813,-9.13592
AZ,596,VCE,MRS,45.505299,12.3519,43.439271922,5.22142410278
AZ,596,VCE,NCE,45.505299,12.3519,43.658401489300005,7.215869903560001
AZ,596,VCE,PMO,45.505299,12.3519,38.175999,13.091
AZ,596,VCE,PRG,45.505299,12.3519,50.1008,14.26
AZ,596,VCE,RIX,45.505299,12.3519,56.92359924316406,23.971099853515625
AZ,596,VCE,SUF,45.505299,12.3519,38.905399,16.2423
AZ,596,VCE,TIA,45.505299,12.3519,41.4146995544,19.7206001282
AZ,596,VCE,TLS,45.505299,12.3519,43.629101,1.36382
AZ,596,VGO,CDG,42.2318000793457,-8.62677001953125,49.012798,2.55
AZ,596,VGO,MAD,42.2318000793457,-8.62677001953125,40.471926,-3.56264
AZ,596,VIE,CTA,48.110298156738,16.569700241089002,37.466801,15.0664
AZ,596,VIE,FCO,48.110298156738,16.569700241089002,41.8002778,12.2388889
AZ,596,VIE,LIN,48.110298156738,16.569700241089002,45.445099,9.27674
AZ,596,VLC,FCO,39.4893,-0.481625,41.8002778,12.2388889
AZ,596,VLC,PMI,39.4893,-0.481625,39.551700592,2.73881006241
AZ,596,VRN,CDG,45.395699,10.8885,49.012798,2.55
AZ,596,VRN,CTA,45.395699,10.8885,37.466801,15.0664
AZ,596,VRN,FCO,45.395699,10.8885,41.8002778,12.2388889
AZ,596,VRN,PMO,45.395699,10.8885,38.175999,13.091
AZ,596,VRN,TIA,45.395699,10.8885,41.4146995544,19.7206001282
AZ,596,WAW,FCO,52.1656990051,20.9671001434,41.8002778,12.2388889
AZ,596,WAW,LIN,52.1656990051,20.9671001434,45.445099,9.27674
AZ,596,ZRH,FCO,47.464699,8.54917,41.8002778,12.2388889
B2,1478,AMS,MSQ,52.308601,4.76389,53.882499694824,28.030700683594
B2,1478,ARN,MSQ,59.65190124511699,17.918600082397,53.882499694824,28.030700683594
B2,1478,BCN,MSQ,41.2971,2.07846,53.882499694824,28.030700683594
B2,1478,BEG,BUD,44.8184013367,20.3090991974,47.429759999999995,19.261093
B2,1478,BUD,BEG,47.429759999999995,19.261093,44.8184013367,20.3090991974
B2,1478,BUD,MSQ,47.429759999999995,19.261093,53.882499694824,28.030700683594
B2,1478,CDG,MSQ,49.012798,2.55,53.882499694824,28.030700683594
B2,1478,FCO,MSQ,41.8002778,12.2388889,53.882499694824,28.030700683594
B2,1478,FRA,MSQ,50.033333,8.570556,53.882499694824,28.030700683594
B2,1478,GVA,MSQ,46.23809814453125,6.108950138092041,53.882499694824,28.030700683594
B2,1478,HAJ,MSQ,52.461101532,9.68507957458,53.882499694824,28.030700683594
B2,1478,HEL,MSQ,60.317199707031,24.963300704956,53.882499694824,28.030700683594
B2,1478,KBP,MSQ,50.34500122070313,30.89469909667969,53.882499694824,28.030700683594
B2,1478,LGW,MSQ,51.148102,-0.190278,53.882499694824,28.030700683594
B2,1478,MSQ,AMS,53.882499694824,28.030700683594,52.308601,4.76389
B2,1478,MSQ,ARN,53.882499694824,28.030700683594,59.65190124511699,17.918600082397
B2,1478,MSQ,BCN,53.882499694824,28.030700683594,41.2971,2.07846
B2,1478,MSQ,BUD,53.882499694824,28.030700683594,47.429759999999995,19.261093
B2,1478,MSQ,CDG,53.882499694824,28.030700683594,49.012798,2.55
B2,1478,MSQ,FCO,53.882499694824,28.030700683594,41.8002778,12.2388889
B2,1478,MSQ,FRA,53.882499694824,28.030700683594,50.033333,8.570556
B2,1478,MSQ,GVA,53.882499694824,28.030700683594,46.23809814453125,6.108950138092041
B2,1478,MSQ,HAJ,53.882499694824,28.030700683594,52.461101532,9.68507957458
B2,1478,MSQ,HEL,53.882499694824,28.030700683594,60.317199707031,24.963300704956
B2,1478,MSQ,KBP,53.882499694824,28.030700683594,50.34500122070313,30.89469909667969
B2,1478,MSQ,LGW,53.882499694824,28.030700683594,51.148102,-0.190278
B2,1478,MSQ,MXP,53.882499694824,28.030700683594,45.6306,8.728110000000001
B2,1478,MSQ,NCE,53.882499694824,28.030700683594,43.658401489300005,7.215869903560001
B2,1478,MSQ,PRG,53.882499694824,28.030700683594,50.1008,14.26
B2,1478,MSQ,RIX,53.882499694824,28.030700683594,56.92359924316406,23.971099853515625
B2,1478,MSQ,SXF,53.882499694824,28.030700683594,52.380001,13.5225
B2,1478,MSQ,VIE,53.882499694824,28.030700683594,48.110298156738,16.569700241089002
B2,1478,MSQ,VNO,53.882499694824,28.030700683594,54.634102,25.285801
B2,1478,MSQ,WAW,53.882499694824,28.030700683594,52.1656990051,20.9671001434
B2,1478,MXP,MSQ,45.6306,8.728110000000001,53.882499694824,28.030700683594
B2,1478,NCE,MSQ,43.658401489300005,7.215869903560001,53.882499694824,28.030700683594
B2,1478,PRG,MSQ,50.1008,14.26,53.882499694824,28.030700683594
B2,1478,RIX,MSQ,56.92359924316406,23.971099853515625,53.882499694824,28.030700683594
B2,1478,SXF,MSQ,52.380001,13.5225,53.882499694824,28.030700683594
B2,1478,VIE,MSQ,48.110298156738,16.569700241089002,53.882499694824,28.030700683594
B2,1478,VNO,MSQ,54.634102,25.285801,53.882499694824,28.030700683594
B2,1478,WAW,MSQ,52.1656990051,20.9671001434,53.882499694824,28.030700683594
BA,1355,AAL,AAR,57.0927589138,9.84924316406,56.2999992371,10.619000434899998
BA,1355,AAL,OSL,57.0927589138,9.84924316406,60.121,11.0502
BA,1355,AAR,AAL,56.2999992371,10.619000434899998,57.0927589138,9.84924316406
BA,1355,AAR,BMA,56.2999992371,10.619000434899998,59.35440063476562,17.941699981689453
BA,1355,AAR,GOT,56.2999992371,10.619000434899998,57.662799835205,12.279800415039
BA,1355,AAR,OSL,56.2999992371,10.619000434899998,60.121,11.0502
BA,1355,ABZ,LCY,57.20190048217773,-2.1977798938751216,51.505299,0.0552779999999999
BA,1355,ABZ,LHR,57.20190048217773,-2.1977798938751216,51.4706,-0.461941
BA,1355,AGP,LCY,36.67490005493164,-4.499110221862793,51.505299,0.0552779999999999
BA,1355,AGP,LGW,36.67490005493164,-4.499110221862793,51.148102,-0.190278
BA,1355,AGP,LHR,36.67490005493164,-4.499110221862793,51.4706,-0.461941
BA,1355,ALC,LGW,38.28219985961914,-0.5581560134887695,51.148102,-0.190278
BA,1355,AMS,LCY,52.308601,4.76389,51.505299,0.0552779999999999
BA,1355,AMS,LGW,52.308601,4.76389,51.148102,-0.190278
BA,1355,AMS,LHR,52.308601,4.76389,51.4706,-0.461941
BA,1355,ARN,LCY,59.65190124511699,17.918600082397,51.505299,0.0552779999999999
BA,1355,ARN,LHR,59.65190124511699,17.918600082397,51.4706,-0.461941
BA,1355,ATH,LHR,37.9364013672,23.944499969499997,51.4706,-0.461941
BA,1355,BCN,LGW,41.2971,2.07846,51.148102,-0.190278
BA,1355,BCN,LHR,41.2971,2.07846,51.4706,-0.461941
BA,1355,BGO,BLL,60.29339981,5.218140125,55.7402992249,9.15178012848
BA,1355,BGO,LHR,60.29339981,5.218140125,51.4706,-0.461941
BA,1355,BHD,LHR,54.61809921264648,-5.872499942779541,51.4706,-0.461941
BA,1355,BLL,BGO,55.7402992249,9.15178012848,60.29339981,5.218140125
BA,1355,BLL,BRU,55.7402992249,9.15178012848,50.9014015198,4.48443984985
BA,1355,BLL,DUS,55.7402992249,9.15178012848,51.289501,6.766780000000001
BA,1355,BLL,LCY,55.7402992249,9.15178012848,51.505299,0.0552779999999999
BA,1355,BLL,MAN,55.7402992249,9.15178012848,53.35369873046875,-2.2749500274658203
BA,1355,BLL,MUC,55.7402992249,9.15178012848,48.353802,11.7861
BA,1355,BLL,OSL,55.7402992249,9.15178012848,60.121,11.0502
BA,1355,BLL,ZRH,55.7402992249,9.15178012848,47.464699,8.54917
BA,1355,BLQ,LHR,44.5354,11.2887,51.4706,-0.461941
BA,1355,BMA,AAR,59.35440063476562,17.941699981689453,56.2999992371,10.619000434899998
BA,1355,BOD,LGW,44.8283004761,-0.7155560255050001,51.148102,-0.190278
BA,1355,BRI,LGW,41.138901,16.760599,51.148102,-0.190278
BA,1355,BRU,BLL,50.9014015198,4.48443984985,55.7402992249,9.15178012848
BA,1355,BRU,LHR,50.9014015198,4.48443984985,51.4706,-0.461941
BA,1355,BSL,LHR,47.59,7.5291667,51.4706,-0.461941
BA,1355,BUD,LHR,47.429759999999995,19.261093,51.4706,-0.461941
BA,1355,CDG,LHR,49.012798,2.55,51.4706,-0.461941
BA,1355,CGN,TXL,50.8658981323,7.1427397728,52.5597,13.2877
BA,1355,CPH,LHR,55.617900848389,12.656000137329,51.4706,-0.461941
BA,1355,CTA,LGW,37.466801,15.0664,51.148102,-0.190278
BA,1355,DBV,LGW,42.5614013671875,18.268199920654297,51.148102,-0.190278
BA,1355,DUB,LHR,53.421299,-6.27007,51.4706,-0.461941
BA,1355,DUS,BLL,51.289501,6.766780000000001,55.7402992249,9.15178012848
BA,1355,DUS,LCY,51.289501,6.766780000000001,51.505299,0.0552779999999999
BA,1355,DUS,LHR,51.289501,6.766780000000001,51.4706,-0.461941
BA,1355,EDI,LCY,55.95000076293945,-3.372499942779541,51.505299,0.0552779999999999
BA,1355,EDI,LGW,55.95000076293945,-3.372499942779541,51.148102,-0.190278
BA,1355,EDI,LHR,55.95000076293945,-3.372499942779541,51.4706,-0.461941
BA,1355,FAO,LGW,37.0144004822,-7.965909957889999,51.148102,-0.190278
BA,1355,FAO,LHR,37.0144004822,-7.965909957889999,51.4706,-0.461941
BA,1355,FCO,LGW,41.8002778,12.2388889,51.148102,-0.190278
BA,1355,FCO,LHR,41.8002778,12.2388889,51.4706,-0.461941
BA,1355,FLR,LCY,43.810001,11.2051,51.505299,0.0552779999999999
BA,1355,FRA,LCY,50.033333,8.570556,51.505299,0.0552779999999999
BA,1355,FRA,LHR,50.033333,8.570556,51.4706,-0.461941
BA,1355,GIB,LHR,36.1511993408,-5.3496599197400005,51.4706,-0.461941
BA,1355,GLA,LCY,55.8718986511,-4.43306016922,51.505299,0.0552779999999999
BA,1355,GLA,LGW,55.8718986511,-4.43306016922,51.148102,-0.190278
BA,1355,GLA,LHR,55.8718986511,-4.43306016922,51.4706,-0.461941
BA,1355,GOA,LGW,44.4133,8.8375,51.148102,-0.190278
BA,1355,GOT,AAR,57.662799835205,12.279800415039,56.2999992371,10.619000434899998
BA,1355,GOT,LHR,57.662799835205,12.279800415039,51.4706,-0.461941
BA,1355,GOT,MAN,57.662799835205,12.279800415039,53.35369873046875,-2.2749500274658203
BA,1355,GRX,LCY,37.18870162963867,-3.777359962463379,51.505299,0.0552779999999999
BA,1355,GVA,LHR,46.23809814453125,6.108950138092041,51.4706,-0.461941
BA,1355,HAJ,LHR,52.461101532,9.68507957458,51.4706,-0.461941
BA,1355,HAM,LHR,53.630401611328,9.988229751586902,51.4706,-0.461941
BA,1355,HEL,LHR,60.317199707031,24.963300704956,51.4706,-0.461941
BA,1355,HEL,MAN,60.317199707031,24.963300704956,53.35369873046875,-2.2749500274658203
BA,1355,HEL,VNO,60.317199707031,24.963300704956,54.634102,25.285801
BA,1355,HEL,WAW,60.317199707031,24.963300704956,52.1656990051,20.9671001434
BA,1355,IBZ,LCY,38.8728981018,1.3731199502899998,51.505299,0.0552779999999999
BA,1355,IBZ,LHR,38.8728981018,1.3731199502899998,51.4706,-0.461941
BA,1355,IOM,LCY,54.08330154418945,-4.623889923095703,51.505299,0.0552779999999999
BA,1355,JER,LGW,49.20790100097656,-2.1955099105834956,51.148102,-0.190278
BA,1355,JMK,LHR,37.43510055541992,25.348100662231445,51.4706,-0.461941
BA,1355,JTR,LHR,36.39920043945313,25.47929954528809,51.4706,-0.461941
BA,1355,KBP,LHR,50.34500122070313,30.89469909667969,51.4706,-0.461941
BA,1355,LBA,LHR,53.86589813232422,-1.6605700254440308,51.4706,-0.461941
BA,1355,LCY,ABZ,51.505299,0.0552779999999999,57.20190048217773,-2.1977798938751216
BA,1355,LCY,AGP,51.505299,0.0552779999999999,36.67490005493164,-4.499110221862793
BA,1355,LCY,AMS,51.505299,0.0552779999999999,52.308601,4.76389
BA,1355,LCY,ARN,51.505299,0.0552779999999999,59.65190124511699,17.918600082397
BA,1355,LCY,BLL,51.505299,0.0552779999999999,55.7402992249,9.15178012848
BA,1355,LCY,DUS,51.505299,0.0552779999999999,51.289501,6.766780000000001
BA,1355,LCY,EDI,51.505299,0.0552779999999999,55.95000076293945,-3.372499942779541
BA,1355,LCY,FLR,51.505299,0.0552779999999999,43.810001,11.2051
BA,1355,LCY,FRA,51.505299,0.0552779999999999,50.033333,8.570556
BA,1355,LCY,GLA,51.505299,0.0552779999999999,55.8718986511,-4.43306016922
BA,1355,LCY,GRX,51.505299,0.0552779999999999,37.18870162963867,-3.777359962463379
BA,1355,LCY,IBZ,51.505299,0.0552779999999999,38.8728981018,1.3731199502899998
BA,1355,LCY,IOM,51.505299,0.0552779999999999,54.08330154418945,-4.623889923095703
BA,1355,LCY,MAD,51.505299,0.0552779999999999,40.471926,-3.56264
BA,1355,LCY,MAH,51.505299,0.0552779999999999,39.86259841918945,4.2186498641967765
